---------
10e+05
16 	 2.684355e+06
24 	 1.258291e+07
32 	 1.491308e+07
40 	 2.097152e+07
48 	 5.033165e+07
56 	 2.609789e+07
64 	 3.355443e+07
72 	 3.774874e+07
80 	 6.710886e+07
88 	 4.613734e+07
96 	 5.033165e+07
104 	 4.846751e+07
112 	 5.872026e+07
120 	 5.592405e+07
128 	 6.710886e+07
136 	 7.130317e+07
144 	 4.645998e+07
152 	 7.969178e+07
160 	 8.388608e+07
168 	 7.829367e+07
176 	 9.227469e+07
184 	 8.575022e+07
192 	 1.006633e+08
200 	 1.048576e+08
208 	 9.693503e+07
216 	 1.132462e+08
224 	 1.174405e+08
232 	 1.081198e+08
240 	 1.258291e+08
248 	 1.155764e+08
256 	 1.342177e+08
264 	 1.384120e+08
272 	 1.267612e+08
280 	 1.468006e+08
288 	 1.342177e+08
296 	 1.551892e+08
304 	 1.593836e+08
312 	 1.454025e+08
320 	 1.118481e+08
328 	 6.551103e+07
336 	 1.761608e+08
344 	 1.603156e+08
352 	 1.845494e+08
360 	 1.677722e+08
368 	 1.929380e+08
376 	 1.213122e+08
384 	 1.238933e+08
392 	 2.055209e+08
400 	 1.864135e+08
408 	 2.139095e+08
416 	 1.938701e+08
424 	 2.222981e+08
432 	 1.393799e+08
440 	 2.306867e+08
448 	 2.348810e+08
456 	 1.471233e+08
464 	 1.621798e+08
472 	 2.199679e+08
480 	 1.258291e+08
488 	 1.204012e+08
496 	 2.600468e+08
504 	 1.626099e+08
512 	 2.684355e+08
520 	 1.677722e+08
528 	 1.845494e+08
536 	 2.497941e+08
544 	 1.901418e+08
552 	 2.572506e+08
560 	 2.936013e+08
568 	 1.985304e+08
576 	 2.684355e+08
584 	 2.041228e+08
592 	 1.910022e+08
600 	 3.145728e+08
608 	 1.961644e+08
616 	 3.229614e+08
624 	 2.013266e+08
632 	 3.313500e+08
640 	 5.263440e+07
648 	 3.397386e+08
656 	 2.292886e+08
664 	 3.094464e+08
672 	 2.348810e+08
680 	 3.169030e+08
688 	 2.404734e+08
696 	 3.243595e+08
704 	 2.460658e+08
712 	 3.318160e+08
720 	 2.516582e+08
728 	 3.392726e+08
736 	 2.572506e+08
744 	 2.400432e+08
752 	 2.628431e+08
760 	 2.452055e+08
768 	 2.684355e+08
776 	 3.616422e+08
784 	 2.740279e+08
792 	 2.555299e+08
800 	 2.581110e+08
808 	 2.606921e+08
816 	 2.632732e+08
824 	 2.880089e+08
832 	 2.684355e+08
840 	 4.404019e+08
848 	 2.735977e+08
856 	 2.991937e+08
864 	 2.787599e+08
872 	 3.047861e+08
880 	 2.839221e+08
888 	 3.103785e+08
896 	 2.890843e+08
904 	 2.916654e+08
912 	 3.187671e+08
920 	 2.968277e+08
928 	 3.243595e+08
936 	 3.019899e+08
944 	 3.299519e+08
952 	 4.436642e+08
960 	 3.355443e+08
968 	 3.123143e+08
976 	 5.117051e+08
984 	 3.174765e+08
992 	 3.467291e+08
1000 	 4.660338e+08
1008 	 3.523215e+08
1016 	 2.029244e+08
1024 	 3.303821e+08
1032 	 3.329632e+08
1040 	 5.452595e+08
1048 	 3.381254e+08
1056 	 3.690988e+08
1064 	 3.432877e+08
1072 	 5.620367e+08
