---------
94e+05
16 	 2.684355e+06
24 	 1.258291e+07
32 	 1.677722e+07
40 	 1.864135e+07
48 	 2.516582e+07
56 	 2.936013e+07
64 	 2.982616e+07
72 	 3.774874e+07
80 	 3.728270e+07
88 	 4.613734e+07
96 	 5.033165e+07
104 	 4.846751e+07
112 	 5.872026e+07
120 	 6.291456e+07
128 	 5.965232e+07
136 	 7.130317e+07
144 	 7.549747e+07
152 	 7.083713e+07
160 	 8.388608e+07
168 	 7.829367e+07
176 	 9.227469e+07
184 	 9.646899e+07
192 	 8.947849e+07
200 	 1.048576e+08
208 	 9.693503e+07
216 	 1.132462e+08
224 	 1.174405e+08
232 	 1.081198e+08
240 	 1.258291e+08
248 	 1.155764e+08
256 	 1.342177e+08
264 	 1.384120e+08
272 	 1.267612e+08
280 	 1.468006e+08
288 	 1.509949e+08
296 	 1.379460e+08
304 	 1.593836e+08
312 	 1.006633e+08
320 	 1.118481e+08
328 	 1.528591e+08
336 	 1.761608e+08
344 	 1.803551e+08
352 	 8.684677e+07
360 	 1.677722e+08
368 	 3.858760e+08
376 	 1.213122e+08
384 	 1.342177e+08
392 	 2.055209e+08
400 	 1.864135e+08
408 	 1.426063e+08
416 	 1.938701e+08
424 	 2.222981e+08
432 	 1.393799e+08
440 	 1.537911e+08
448 	 1.445422e+08
456 	 1.593836e+08
464 	 1.497044e+08
472 	 1.649760e+08
480 	 1.548666e+08
488 	 1.279263e+08
496 	 2.311528e+08
504 	 1.761608e+08
512 	 2.386093e+08
520 	 1.817532e+08
528 	 1.302701e+08
536 	 2.810184e+08
544 	 2.535224e+08
552 	 1.929380e+08
560 	 2.609789e+08
568 	 1.985304e+08
576 	 2.684355e+08
584 	 3.061842e+08
592 	 1.910022e+08
600 	 3.145728e+08
608 	 2.125114e+08
616 	 1.987455e+08
624 	 3.271557e+08
632 	 2.039077e+08
640 	 3.355443e+08
648 	 2.090699e+08
656 	 3.439329e+08
664 	 2.142321e+08
672 	 2.348810e+08
680 	 3.169030e+08
688 	 2.404734e+08
696 	 2.245566e+08
704 	 2.460658e+08
712 	 7.858801e+07
720 	 3.774874e+08
728 	 2.348810e+08
736 	 2.572506e+08
744 	 2.400432e+08
752 	 2.628431e+08
760 	 2.452055e+08
768 	 2.477866e+08
776 	 1.914576e+08
784 	 2.529488e+08
792 	 2.768241e+08
800 	 2.581110e+08
808 	 2.824165e+08
816 	 2.632732e+08
824 	 2.880089e+08
832 	 2.684355e+08
840 	 2.936013e+08
848 	 2.735977e+08
856 	 2.761788e+08
864 	 1.725657e+08
872 	 2.813410e+08
880 	 2.171169e+08
888 	 3.103785e+08
896 	 1.503239e+08
904 	 2.916654e+08
912 	 2.942466e+08
920 	 3.215633e+08
928 	 2.994088e+08
936 	 3.271557e+08
944 	 3.045710e+08
952 	 3.327481e+08
960 	 3.097332e+08
968 	 2.388286e+08
976 	 5.117051e+08
984 	 4.585772e+08
992 	 3.467291e+08
1000 	 5.242880e+08
1008 	 3.252199e+08
1016 	 3.278010e+08
1024 	 5.368709e+08
1032 	 3.329632e+08
1040 	 3.635063e+08
1048 	 3.381254e+08
1056 	 3.690988e+08
1064 	 4.958599e+08
1072 	 5.620367e+08
