---------
30e+04
16 	 1.677722e+07
24 	 2.516582e+07
32 	 3.355443e+07
40 	 4.194304e+07
48 	 2.236962e+07
56 	 5.872026e+07
64 	 6.710886e+07
72 	 7.549747e+07
80 	 4.194304e+07
88 	 9.227469e+07
96 	 8.053064e+07
104 	 1.090519e+08
112 	 1.174405e+08
120 	 1.258291e+08
128 	 1.342177e+08
136 	 1.426063e+08
144 	 1.509949e+08
152 	 1.593836e+08
160 	 1.342177e+08
168 	 1.761608e+08
176 	 1.845494e+08
184 	 1.929380e+08
192 	 2.013266e+08
200 	 1.677722e+08
208 	 1.090519e+08
216 	 1.132462e+08
224 	 1.043916e+08
232 	 2.432696e+08
240 	 2.516582e+08
248 	 1.155764e+08
256 	 2.684355e+08
264 	 2.214593e+08
272 	 2.852127e+08
280 	 2.936013e+08
288 	 3.019899e+08
296 	 3.103785e+08
304 	 2.550137e+08
312 	 3.271557e+08
320 	 3.355443e+08
328 	 8.598323e+07
336 	 1.565873e+08
344 	 3.607101e+08
352 	 3.690988e+08
360 	 3.774874e+08
368 	 3.858760e+08
376 	 3.154117e+08
384 	 4.026532e+08
392 	 1.826852e+08
400 	 2.097152e+08
408 	 4.278190e+08
416 	 4.362076e+08
424 	 4.445962e+08
432 	 3.623879e+08
440 	 4.613734e+08
448 	 4.697620e+08
456 	 2.390753e+08
464 	 2.162397e+08
472 	 4.949279e+08
480 	 5.033165e+08
488 	 5.117051e+08
496 	 2.311528e+08
504 	 5.284823e+08
512 	 5.368709e+08
520 	 2.726298e+08
528 	 2.768241e+08
536 	 5.620367e+08
544 	 5.704253e+08
552 	 2.572506e+08
560 	 5.872026e+08
568 	 2.647072e+08
576 	 6.039798e+08
584 	 4.898947e+08
592 	 6.207570e+08
600 	 3.145728e+08
608 	 6.375342e+08
616 	 6.459228e+08
624 	 5.234491e+08
632 	 3.313500e+08
640 	 5.368709e+08
648 	 6.794772e+08
656 	 3.057182e+08
664 	 6.962545e+08
672 	 7.046431e+08
680 	 3.565158e+08
688 	 7.214203e+08
696 	 3.649044e+08
704 	 7.381975e+08
712 	 7.465861e+08
720 	 3.774874e+08
728 	 6.106907e+08
736 	 1.815887e+08
744 	 3.900703e+08
752 	 6.308233e+08
760 	 3.984589e+08
768 	 6.442451e+08
776 	 4.068475e+08
784 	 6.576669e+08
792 	 4.152361e+08
800 	 6.710886e+08
