---------
38e+03
16 	 7.294442e+05
24 	 1.258291e+06
32 	 1.698959e+06
40 	 1.906502e+06
48 	 1.766023e+06
56 	 1.597830e+06
64 	 1.826092e+06
72 	 1.755755e+06
80 	 2.362988e+06
88 	 4.613734e+06
96 	 5.096876e+06
104 	 5.452595e+06
112 	 5.592405e+06
120 	 3.871665e+06
128 	 3.677198e+06
136 	 4.133517e+06
144 	 4.136848e+06
152 	 5.268878e+06
160 	 5.938838e+06
168 	 5.069375e+06
176 	 5.021752e+06
184 	 5.396867e+06
192 	 6.882960e+06
200 	 7.695971e+06
208 	 6.321850e+06
216 	 6.335452e+06
224 	 6.616367e+06
232 	 7.976054e+06
240 	 8.530788e+06
248 	 6.047601e+06
256 	 6.100806e+06
264 	 9.151209e+06
272 	 9.668226e+06
280 	 8.212623e+06
288 	 8.217412e+06
296 	 1.052130e+07
304 	 1.128379e+07
312 	 9.151209e+06
320 	 9.130458e+06
328 	 9.422820e+06
336 	 6.585449e+06
344 	 6.618535e+06
352 	 1.004350e+07
360 	 1.279618e+07
368 	 1.365933e+07
376 	 1.110604e+07
384 	 1.278264e+07
392 	 1.455015e+07
400 	 1.433950e+07
408 	 1.196697e+07
416 	 1.430189e+07
424 	 1.507106e+07
432 	 1.267090e+07
440 	 1.255438e+07
448 	 1.278264e+07
456 	 1.634703e+07
464 	 1.663382e+07
472 	 1.355967e+07
480 	 1.369569e+07
488 	 1.355510e+07
496 	 1.778098e+07
504 	 1.870734e+07
512 	 1.248537e+07
520 	 1.444396e+07
528 	 1.428769e+07
536 	 1.784244e+07
544 	 1.653407e+07
552 	 1.456136e+07
560 	 1.597830e+07
568 	 1.577725e+07
576 	 1.996627e+07
584 	 2.093567e+07
592 	 1.689135e+07
600 	 1.723687e+07
608 	 1.746669e+07
616 	 2.208283e+07
624 	 2.236962e+07
632 	 1.815617e+07
640 	 1.777718e+07
648 	 1.477124e+07
656 	 1.495361e+07
664 	 2.282802e+07
672 	 2.329399e+07
680 	 1.994494e+07
688 	 1.963048e+07
696 	 2.392816e+07
704 	 2.590167e+07
712 	 2.088353e+07
720 	 1.999933e+07
728 	 1.969970e+07
736 	 1.205862e+07
744 	 1.962618e+07
752 	 2.088819e+07
760 	 2.550137e+07
768 	 2.662170e+07
776 	 2.214136e+07
784 	 2.121506e+07
792 	 2.636420e+07
800 	 2.581110e+07
808 	 2.244369e+07
816 	 2.393393e+07
824 	 2.288812e+07
832 	 2.236962e+07
840 	 2.911748e+07
848 	 2.915385e+07
856 	 2.377698e+07
864 	 2.876094e+07
872 	 4.876577e+07
880 	 4.394033e+07
888 	 4.714610e+07
896 	 4.473924e+07
904 	 4.799558e+07
912 	 4.781507e+07
920 	 4.593762e+07
928 	 3.190421e+07
936 	 2.336827e+07
944 	 2.356799e+07
952 	 2.644356e+07
960 	 2.666577e+07
968 	 2.360515e+07
976 	 2.436691e+07
984 	 3.382947e+07
992 	 3.526059e+07
1000 	 2.777685e+07
1008 	 2.727651e+07
1016 	 2.918776e+07
1024 	 3.549560e+07
1032 	 3.699591e+07
1040 	 2.888792e+07
1048 	 2.231285e+07
1056 	 2.248317e+07
1064 	 2.955457e+07
1072 	 3.842986e+07
1080 	 4.008715e+07
